覰	thứ
覲	cận
覶	la
覷	thứ
覷	thứ
覸	gián
覸	gián
覺	giác
覼	la
覽	lãm
覿	địch
觀	quan
角	giác
觔	cân
觕	thô
觖	quyết
觚	cô
觜	tuy
觝	để
解	giải
觥	quang
觫	tốc
觱	tất
觳	hộc
觴	thương
觵	quang
觶	chí
觸	xúc
觿	huề
言	ngôn
訂	đính
訃	phó
訇	hoanh
計	kế
訊	tấn
訌	hồng
討	thảo
訏	hu
訐	kiết
訑	di
訒	nhẫn
訓	huấn
訕	san
訖	cật
託	thác
記	kí
訛	ngoa
訝	nhạ
訟	tụng
訢	hân
訣	quyết
訥	nột
訩	hung
訪	phóng
設	thiết
諑	trác
諒	lượng
論	luận
諗	thẩm
諛	du
譙	tiếu
譚	đàm
賣	mại
賤	tiện
賦	phú
賨	tung
質	chất
轊	duệ
轍	triệt
轎	kiệu
轔	lân
轕	cát
轖	sắc
達	đạt
許	hứa
訴	tố
訶	ha
診	chẩn
註	chú
証	chứng
訾	tí
詁	cổ
詆	để
詈	lị
詎	cự
詐	trá
詒	di
詔	chiếu
評	bình
詖	bí
詗	huýnh
詘	truất
詛	trớ
詞	từ
詠	vịnh
詡	hủ
詢	tuân
詣	nghệ
試	thí
詧	sát
詩	thi
詫	sá
詬	cấu
詭	quỷ
詮	thuyên
詰	cật
話	thoại
該	cai
詳	tường
詹	chiêm
詼	khôi
詾	hung
詿	quái
誄	luỵ
誅	tru
誆	cuống
誇	khoa
誌	chí
認	nhận
誑	cuống
誓	thệ
誕	đản
誖	bội
誘	dụ
誚	tiếu
語	ngữ
誠	thành
誡	giới
誣	vu
誤	ngộ
誥	cáo
誦	tụng
誨	hối
說	thuyết
誰	thùy
課	khoá
誶	tối
誹	phỉ
誼	nghị
誾	ngân
調	điều
諂	siểm
諄	truân
談	đàm
諉	uỷ
請	thỉnh
諍	tránh
諏	tưu
諐	khiên
諜	điệp
諞	biển
諟	thị
諠	huyên
諡	thuỵ
諢	ngộn
諤	ngạc
諦	đế
諧	hài
諩	phổ
諫	gián
諭	dụ
諮	ti
諱	huý
諳	am
諶	kham
諷	phúng
諸	chư
謀	mưu
謁	yết
謂	vị
謄	đằng
謅	sưu
謆	phiến
謇	kiển
謊	hoang
謌	ca
謎	mê
謏	tiểu
謐	mật
謔	hước
謖	tắc
謗	báng
謙	khiêm
謚	ích
講	giảng
謝	tạ
譅	sáp
譆	hi
譈	đỗi
證	chứng
譍	ưng
譎	quyệt
譏	ki
譔	soạn
譖	trấm
識	thức
譛	trấm
譜	phổ
譟	táo
警	cảnh
譫	chiêm
譬	thí
議	nghị
譱	thiện
譴	khiển
護	hộ
譸	trù
譽	dự
譾	tiễn
讀	độc
讁	trích
讅	thẩm
變	biến
讋	triệp
讌	yên
讎	thù
讒	sàm
讓	nhượng
讕	lan
讖	sấm
讙	hoan
讚	tán
讜	đảng
讞	nghiện
讟	độc
谷	cốc
谿	khê
豀	hề
豁	khoát
豆	đậu
豇	giang
豈	khởi
豉	thị
豋	đăng
豌	oản
豎	thụ
豐	phong
豒	trật
豔	diễm
豕	thỉ
豗	hôi
豚	đồn
豝	ba
象	tượng
豢	hoạn
豨	hi
豪	hào
豫	dự
豬	trư
豳	bân
豷	ế
豸	trĩ
豹	báo
豺	sài
豻	ngan
貂	điêu
貃	mạch
貅	hưu
貉	hạc
貌	mạo
貍	li
貓	miêu
貔	tì
貛	hoan
貝	bối
貞	trinh
貟	viên
負	phụ
財	tài
貢	cống
貤	dị
貧	bần
貨	hoá
販	phiến
貪	tham
貫	quán
責	trách
貭	chất
貯	trữ
貰	thế
貲	ti
貳	nhị
貴	quý
貶	biếm
買	mãi
貸	thải
貺	huống
費	phí
貼	thiếp
貽	di
貿	mậu
賀	hạ
賁	bí
賂	lộ
賃	nhẫm
賄	hối
賅	cai
資	tư
賈	cổ
賊	tặc
賍	tang
賑	chẩn
賒	xa
賓	tân
賕	cầu
賙	chu
賚	lãi
賛	tán
賜	tứ
賝	sâm
賟	thưởng
賠	bồi
賡	canh
賢	hiền
賬	trướng
賭	đổ
賮	tẫn
賴	lại
賵	phúng
賷	tê
賸	thứng
賺	trám
賻	phụ
購	cấu
賽	tái
賾	trách
贄	chí
贅	chuế
贈	tặng
贉	đảm
贊	tán
贋	nhạn
贍	thiệm
贏	doanh
贐	tẫn
贑	cống
贒	hiền
贓	tang
贔	bí
贖	thục
贗	nhạn
贛	cống
赤	xích
赦	xá
赧	noản
赩	hách
赫	hách
赬	xanh
赭	giả
赯	đường
走	tẩu
赳	củ
赴	phó
赶	cản
起	khởi
趁	sấn
趄	thư
超	siêu
越	việt
趋	xu
趍	xu
趑	tư
趕	cản
趙	triệu
趟	tranh
趣	thú
蹤	tung
蹩	biệt
蹬	đặng
蹭	thặng
蹯	phiền
蹰	trù
蹲	tồn
蹴	xúc
蹵	xúc
蹶	quyết
蹺	khiêu
蹻	kiểu
蹼	bốc
躁	táo
躃	tích
躄	tích
躅	trục
躇	trù
躉	độn
躊	trù
躋	tễ
躍	dược
躐	liệp
躑	trịch
躒	lịch
躓	chí
躔	triền
躕	trù
躗	vệ
躚	tiên
躞	tiệp
躡	niếp
躧	sỉ
躩	khước
躪	lận
身	thân
趦	tư
趨	xu
趯	địch
趲	toản
足	túc
趵	bác
趹	quyết
趺	phu
趼	nghiễn
趾	chỉ
跁	bả
跂	kỳ
跅	thác
跋	bạt
跌	điệt
跎	đà
跏	già
跑	bào
跖	chích
跗	phụ
跚	san
跛	bả
距	cự
跟	cân
跡	tích
跣	tiển
跦	trù
跧	thuyên
跨	khoá
跪	quỵ
跫	cung
跬	khuể
路	lộ
跰	nghiễn
跲	cấp
跳	khiêu
跴	tẩy
踧	địch
踩	thải
踪	tung
踰	du
踱	đạc
踴	dũng
踵	chủng
踶	đệ
踹	đoán
踽	củ
蹀	điệp
蹁	biên
蹂	nhựu
蹄	đề
蹇	kiển
蹈	đạo
蹉	tha
蹊	hề
蹋	đạp
蹌	thương
蹍	niễn
蹏	đề
蹐	tích
蹕	tất
蹙	túc
蹜	súc
蹝	sỉ
蹞	khuể
蹟	tích
蹠	chích
蹡	thương
蹢	trịch
蹣	bàn
躬	cung
躭	đam
躰	thể
躱	đoá
躳	cung
躺	thảng
軀	khu
車	xa
軋	yết
軌	quỹ
軍	quân
軏	nguyệt
軒	hiên
軔	nhận
軛	ách
軟	nhuyễn
軡	linh
軫	chẩn
軶	ách
軸	trục
軹	chỉ
軺	diêu
軻	kha
軼	dật
軾	thức
輀	nhi
較	giác
輅	lộ
輇	thuyên
輈	chu
載	tái
輊	chí
輒	triếp
輓	vãn
輔	phụ
輕	khinh
輗	nghê
輘	lăng
輙	triếp
輛	lượng
輜	truy
輝	huy
輞	võng
輟	xuyết
輠	quả
輦	liễn
輧	bình
輩	bối
輪	luân
輭	nhuyễn
輮	nhụ
輯	tập
輳	thấu
輶	du
輸	thâu
輹	phúc
輺	truy
輻	phúc
輾	triển
輿	dư
轂	cốc
轄	hạt
轅	viên
轆	lộc
轇	giao
轉	chuyển
轗	khảm
轘	hoàn
轞	hạm
轟	oanh
轡	bí
轢	lịch
轤	lô
辛	tân
辜	cô
迤	dĩ
迥	huýnh
迦	già
迨	đãi
迩	nhĩ
迪	địch
迫	bách
迭	điệt
述	thuật
迷	mê
迹	tích
迺	nãi
追	truy
退	thối
送	tống
适	quát
逃	đào
逄	bàng
逅	cấu
逆	nghịch
逈	huýnh
逋	bô
逍	tiêu
透	thấu
逐	trục
逑	cầu
途	đồ
逕	kính
逖	địch
逗	đậu
這	giá
通	thông
逛	cuống
逝	thệ
逞	sính
速	tốc
造	tạo
逡	thuân
逢	phùng
連	liên
逬	bính
逭	hoán
逯	đãi
週	chu
進	tiến
逴	trác
逵	quỳ
逶	uy
逸	dật
逼	bức
逾	du
遁	độn
遂	toại
遄	thuyên
遅	trì
遇	ngộ
遉	trinh
遊	du
運	vận
遌	ngạc
遍	biến
過	quá
遏	át
遐	hà
遑	hoàng
遒	tù
道	đạo
違	vi
閈	hãn
閉	bế
開	khai
阸	ách
阻	trở
阼	tộ
阽	diêm
阿	a
遡	tố
遢	tháp
遣	khiển
遥	diêu
遨	ngao
適	thích
遭	tao
遮	già
遯	độn
遰	đệ
遲	trì
遴	lấn
遵	tuân
遶	nhiễu
遷	thiên
選	tuyển
遹	duật
遺	di
遼	liêu
遽	cự
避	tị
邀	yêu
邁	mại
邂	giải
邃	thuý
還	hoàn
邅	chiên
邇	nhĩ
邈	mạc
邊	biên
邋	lạp
邏	la
邐	lệ
邑	ấp
邕	ung
邘	vu
邙	mang
邛	cung
邠	bân
邡	phương
邢	hình
那	na
邦	bang
邨	thôn
邪	tà
邯	hàm
邰	thai
邱	khâu
邲	bật
邳	bi
邵	thiệu
邶	bội
邸	để
邾	chu
郁	úc
郃	cáp
郄	tức
郄	khích
郅	chất
郇	tuân
郈	hậu
郉	hình
郊	giao
郛	phu
郜	cáo
郝	hác
郞	lang
郟	giáp
郡	quận
郢	dĩnh
郤	khích
部	bộ
醆	trản
醇	thuần
醉	tuý
醊	chuyết
醋	thố
醍	thể
醐	hồ
醑	tữ
醒	tỉnh
醕	thuần
醜	xú
醝	ta
醞	uấn
醢	hải
醨	li
醪	lao
醫	y
醬	tương
醭	phốc
郫	bì
郭	quách
郯	đàm
郰	châu
郴	sâm
郵	bưu
都	đô
鄀	nhược
鄂	ngạc
鄆	vận
鄉	hương
鄊	hương
鄏	nhục
鄒	trâu
鄔	ổ
鄕	hương
鄖	vân
鄘	dong
鄙	bỉ
鄜	phu
鄞	ngân
鄠	hộ
鄢	yên
鄦	hứa
鄧	đặng
鄭	trịnh
鄯	thiện
鄰	lân
鄱	bà
鄲	đan
鄴	nghiệp
鄹	châu
鄺	quảng
酆	phong
酇	toản
酈	li
酉	dậu
酊	đính
酋	tù
酌	chước
配	phối
酎	trữu
酒	tửu
酖	đam
酗	hú
酡	đà
酢	tạc
酣	hàm
酤	cô
酥	tô
酧	thù
酩	mính
酪	lạc
酬	thù
酲	trình
酴	đồ
酵	diếu
酷	khốc
酸	toan
酹	lỗi
酺	bô
醁	lục
醃	yêm
醅	phôi
醮	tiếu
醯	ê
醰	đàm
醱	bát
醲	nùng
醴	lễ
醵	cự
醺	huân
醻	trù
醼	yến
醽	linh
醾	mi
釀	nhưỡng
釁	hấn
釂	tiếu
釃	si
釄	mi
釅	nghiệm
釆	biện
采	thải
釉	dứu
釋	thích
里	lí
重	trọng
野	dã
量	lượng
釐	li
金	kim
釘	đinh
釜	phủ
針	châm
釣	điếu
釦	khẩu
釧	xuyến
釬	hạn
釭	công
釵	sai
鈀	ba
鈇	phu
鈉	nột
鈍	độn
鈎	câu
鈐	kiềm
鈔	sao
鈕	nữu
鈞	quân
鈣	cái
鈴	linh
鈸	bạt
鈹	phi
鈺	ngọc
鈿	điền
鉀	giáp
鉄	thiết
鉅	cự
鉉	huyễn
鉋	bào
鉏	sừ
鉑	bạc
鉗	kiềm
鉛	duyên
鉞	việt
鉢	bát
鍳	giám
鍵	kiện
鍼	châm
鍾	chung
鍿	truy
鎂	mĩ
鎊	bàng
鎋	hạt
鎌	liêm
鎔	dong
鎖	toả
鎗	sanh
鎚	chùy
鎛	bác
鎞	bề
鎡	tư
鎧	khải
鎪	sưu
鎬	hạo
鎭	trấn
鉤	câu
鉥	thuật
鉦	chinh
鉶	hình
鉸	giảo
銀	ngân
銃	súng
銅	đồng
銎	khung
銑	tiển
銓	thuyên
銕	thiết
銖	thù
銘	minh
銚	diêu
銛	tiêm
銜	hàm
銲	hãn
銷	tiêu
銹	tú
銻	đễ
鋁	lữ
鋃	lang
鋅	tử
鋌	đĩnh
鋏	kiệp
鋒	phong
鋙	ngữ
鋝	luyệt
鋟	tẩm
鋤	sừ
鋩	mang
鋪	phô
鋭	duệ
鋸	cứ
鋼	cương
錁	quả
錄	lục
錐	trùy
錔	thạp
錘	chuy
錚	tranh
錞	thuần
錠	đĩnh
錡	kĩ
錢	tiễn
錦	cẩm
錨	miêu
錫	tích
錮	cố
錯	thác
錳	mạnh
鎰	dật
鎲	đảng
鎳	niết
鏁	toả
鏃	thốc
鏇	tuyền
鏈	liên
鏊	ngao
鏐	lưu
鏑	đích
鏖	ao
鏗	khanh
鏘	thương
鏜	thang
鏝	man
鏞	dong
鏟	sạn
鏡	kính
鏢	phiêu
鏤	lũ
鏨	tạm
鏹	cưỡng
鏽	tú
鐂	lưu
鐃	nao
鐋	thảng
鐍	quyết
鐎	tiêu
鐏	tỗn
鐐	liêu
鐓	đối
鐘	chung
鐙	đăng
鐧	giản
鐫	tuyên
鐮	liêm
鐲	trạc
鐳	lôi
鐵	thiết
鐶	hoàn
鐸	đạc
鐺	đang
鑄	chú
鑊	hoạch
鑌	tấn
鑑	giám
鑒	giám
鑕	chất
鑛	khoáng
鑞	lạp
鑠	thước
鑢	lự
鑣	tiêu
鑤	bào
鑪	lô
鑫	hâm
鑰	thược
鑱	sàm
鑲	tương
鑴	huề
鑵	quán
鑷	nhiếp
鑼	la
鑽	toản
鑾	loan
鑿	tạc
長	trường
門	môn
閂	soan
閃	thiểm
閎	hoành
閏	nhuận
閑	nhàn
閒	gian
間	gian
閔	mẫn
閘	áp
閙	náo
閟	bí
閡	ngại
閣	các
閤	cáp
閥	phiệt
閧	hống
閨	khuê
閩	mân
閫	khổn
閬	lãng
閭	lư
閱	duyệt
閶	xương
閹	yêm
閼	át
閽	hôn
閾	quắc
閿	văn
闃	khuých
闇	ám
闈	vi
闉	nhân
闊	khoát
闋	khuyết
闌	lan
闍	đồ
闐	điền
闑	niết
闒	tháp
闓	khải
闔	hạp
闕	khuyết
闖	sấm
闘	đấu
闚	khuy
關	quan
闞	hám
闠	hội
闡	xiển
闢	tịch
闤	hoàn
闥	thát
阜	phụ
阡	thiên
阨	ách
阪	phản
阬	khanh
阮	nguyễn
阯	chỉ
阱	tịnh
防	phòng
靖	tĩnh
靚	tịnh
靛	điện
靜	tĩnh
馭	ngự
馮	phùng
馱	đà
馳	trì
馴	tuần
馹	nhật
駁	bác
陀	đà
陂	pha
附	phụ
陋	lậu
陌	mạch
降	hàng
限	hạn
陔	cai
陛	bệ
陜	xiểm
陞	thăng
陟	trắc
陡	đẩu
院	viện
陣	trận
除	trừ
陪	bồi
陬	tưu
陰	âm
陲	thùy
陳	trần
陴	bì
陵	lăng
陶	đào
陷	hãm
陸	lục
陻	nhân
陽	dương
陿	hiệp
隁	yển
隂	âm
隃	du
隄	đê
隅	ngung
隆	long
隈	ôi
隉	niết
隊	đội
隋	tùy
隍	hoàng
隍	niết
階	giai
随	tùy
隐	ẩn
隔	cách
隕	vẫn
隖	ổ
隘	ải
隙	khích
際	tế
障	chướng
隤	đồi
隧	toại
隨	tùy
隩	áo
險	hiểm
隰	thấp
隱	ẩn
隲	chất
隳	huy
隴	lũng
隶	đãi
隷	lệ
隸	lệ
隹	chuy
隻	chích
隼	chuẩn
雀	tước
雁	nhạn
雄	hùng
雅	nhã
集	tập
雇	cố
雉	trĩ
雊	cẩu
雋	tuyển
雌	thư
雍	ung
雎	sư
雒	lạc
雕	điêu
雖	tuy
雘	hoạch
雙	song
雛	sồ
雜	tạp
雝	ung
雞	kê
雟	huề
離	li
難	nan
雨	vũ
雩	vu
雪	tuyết
颸	ti
颺	dương
颻	diêu
颼	sưu
颿	phàm
飂	liêu
飄	phiêu
飅	lưu
飆	tiên
飛	phi
鹵	lỗ
鹹	hàm
鹺	ta
鹻	giảm
龎	bàng
龐	bàng
龔	cung
龕	kham
雯	văn
雰	phân
雲	vân
零	linh
雷	lôi
雹	bạc
電	điện
需	nhu
霂	mộc
霄	tiêu
霆	đình
震	chấn
霈	bái
霉	môi
霍	hoắc
霎	siếp
霏	phi
霑	triêm
霓	nghê
霖	lâm
霙	anh
霛	linh
霜	sương
霞	hà
霡	mạch
霢	mạch
霤	lựu
霧	vụ
霰	tản
霱	duật
露	lộ
霸	phách
霹	phích
霽	tễ
霾	mai
靁	lôi
靂	lịch
靄	ái
靆	đãi
靈	linh
靉	ái
青	thanh
靝	thiên
非	phi
靠	kháo
靡	mĩ
面	diện
靣	diện
靦	điến
靧	hối
靨	yếp
革	cách
靮	đích
靳	cận
靴	ngoa
靶	bá
靷	dẫn
靺	mạt
靼	đát
靿	áo
鞀	đào
鞄	bạc
鞅	ưởng
鞋	hài
鞍	an
鞏	củng
鞔	man
鞘	sao
鞚	khống
鞠	cúc
鞦	thu
鞧	thu
鞨	hạt
鞫	cúc
鞬	kiện
鞭	tiên
鞲	câu
鞳	tháp
鞴	bị
鞵	hài
鞶	bàn
鞹	khuếch
鞺	thang
鞾	ngoa
韁	cương
韃	thát
韆	thiên
韈	vạt
韉	tiên
韋	vi
韌	nhận
韍	phất
韓	hàn
韔	sướng
韘	thiếp
韙	vĩ
韛	bị
韜	thao
韝	câu
韞	uẩn
韠	tất
韡	vĩ
韤	vạt
韭	cửu
韮	phỉ
音	âm
韵	vận
韶	thiều
頃	khoảnh
項	hạng
順	thuận
頇	han
須	tu
頊	húc
頌	tụng
頎	kỳ
頏	hàng
預	dự
頑	ngoan
頒	ban
頓	đốn
頖	phán
頗	pha
領	lĩnh
頞	át
頡	hiệt
頣	di
頦	hài
頫	phủ
頭	đầu
頮	hối
頰	giáp
頷	hạm
頸	cảnh
頹	đồi
頻	tần
顆	khoã
顇	tuỵ
顋	tai
題	đề
額	ngạch
顎	ngạc
顏	nhan
顒	ngung
顓	chuyên
願	nguyện
顙	tảng
顚	điên
類	loại
顢	man
顣	túc
顥	hạo
顦	tiều
顧	cố
顫	chiến
顬	nhu
顯	hiển
顰	tần
顱	lô
顳	nhiếp
顴	quyền
風	phong
颭	chiểm
颯	táp
颶	cụ
飜	phiên
食	thực
飡	xan
飢	cơ
飣	đính
飥	thác
飧	sôn
飩	đồn
飪	nhẫm
飫	ứ
飭	sức
飮	ẩm
飯	phạn
飱	san
飴	di
飼	tự
飽	bão
飾	sức
餂	thiểm
餃	giáo
餅	bính
餈	tư
餉	hướng
養	dưỡng
餌	nhị
餐	xan
餑	bột
餒	nỗi
餓	ngạ
餔	bô
餕	tuấn
餖	đậu
餗	tốc
餘	dư
餙	sức
餚	hào
餛	hồn
餞	tiễn
餠	bính
餡	hãm
餧	uỷ
館	quán
餬	hồ
餮	thiết
餱	hầu
餲	ế
餳	đường
餵	uỷ
餺	bác
餻	cao
餼	hí
餽	quỹ
餾	lựu
餿	sưu
饁	diệp
饅	man
饇	ốc
饈	tu
饉	cận
饊	tản
饋	quỹ
饌	soạn
饐	ý
饑	cơ
饒	nhiêu
饔	ung
饕	thao
饗	hưởng
饘	chiên
饜	yếm
饝	ma
饞	sàm
饢	hướng
首	thủ
馘	quắc
香	hương
馥	phục
馨	hinh
馬	mã
駈	khu
駉	quynh
駐	trú
駑	nô
駒	câu
駔	tảng
駕	giá
駘	đài
駙	phụ
駛	sử
駝	đà
駟	tứ
駢	biền
駭	hãi
駮	bác
駱	lạc
駸	xâm
駿	tuấn
騁	sính
騂	tuynh
騃	ngãi
騈	biền
騌	tông
騎	kỵ
騏	kỳ
騐	nghiệm
騑	phi
騖	vụ
騙	phiến
騣	tông
騧	qua
騫	khiên
騭	chất
騰	đằng
騶	sô
騷	tao
騸	phiến
騾	loa
驀	mạch
驁	ngao
驂	tham
驃	phiếu
驄	thông
驅	khu
驊	hoa
驍	kiêu
驑	lưu
驕	kiêu
驗	nghiệm
驘	loa
驚	kinh
驛	dịch
驝	thác
驟	sậu
驢	lư
驤	tương
驥	kí
驩	hoan
驪	li
骨	cốt
骫	uỷ
骭	cán
骯	khảng
骰	đầu
骱	giới
骳	bí
骷	khô
骸	hài
骼	cách
骽	thối
骾	ngạnh
髀	bễ
髁	khoã
髏	lâu
髑	độc
髒	tảng
髓	tuỷ
體	thể
魎	lượng
魏	nguỵ
魑	si
魔	ma
龝	thu
龠	dược
龡	xuý
龢	hoà
髕	bận
高	cao
髟	tiêu
髠	khôn
髢	thế
髣	phảng
髤	hưu
髥	nhiêm
髦	mao
髩	tấn
髫	thiều
髭	tì
髮	phát
髯	nhiêm
髹	hưu
髻	kế
鬁	lị
鬂	tấn
鬃	tông
鬄	thế
鬆	tông
鬈	quyền
鬉	tông
鬋	tiên
鬌	đoả
鬍	hồ
鬎	thích
鬐	kỳ
鬒	chẩn
鬘	man
鬚	tu
鬝	gian
鬟	hoàn
鬢	tấn
鬣	liệp
鬥	đấu
鬧	nháo
鬨	hống
鬩	huých
鬪	đấu
鬫	hám
鬬	đấu
鬮	cưu
鬯	sưởng
鬱	uất
鬲	cách
鬴	phũ
鬵	tẩm
鬻	chúc
鬼	quỷ
魁	khôi
魂	hồn
魃	bạt
魄	phách
魅	mị
魈	tiêu
魊	vực
魋	đồi
魍	võng
魕	kỳ
魘	yểm
魚	ngư
魨	đồn
魯	lỗ
魴	phường
鮀	đà
鮆	tễ
鮎	niêm
鮑	bảo
鮒	phụ
鮓	trả
鮝	tưởng
鮠	ngôi
鮪	vị
鮫	giao
鮭	khuê
鮮	tiên
鮰	nguy
鮿	triếp
鯀	cổn
鯁	ngạnh
鯈	du
鯉	lí
鯊	sa
鯖	chinh
鯗	tưởng
鯚	quý
鯛	điêu
鯠	lai
鯢	nghê
鯤	côn
鯧	xương
鯨	kình
鯪	lăng
鯫	tưu
鯶	hỗn
鯽	tức
鯿	biên
鰂	tặc
鰈	điệp
鰉	hoàng
鰋	yển
鰌	thu
鰍	thu
鰐	ngạc
鰒	phục
鰓	tai
鰕	hà
鰜	kiêm
鰣	thì
鰥	quan
鰨	tháp
鰩	diêu
鰭	kỳ
鰱	liên
鰲	ngao
鰳	lặc
鰵	mẫn
鰷	điều
鰻	man
鰾	phiêu
鱅	dong
鱈	tuyết
鱉	miết
鱒	tỗn
鱓	thiện
鱔	thiện
鱖	quyết
鱗	lân
鱘	tầm
鱟	hấu
鱠	quái
鱣	chiên
鱧	lễ
鱨	thường
鱭	tễ
鱮	tự
鱵	châm
鱷	ngạc
鱸	lư
鱺	li
鱻	tiên
鳥	điểu
鳩	cưu
鳬	phù
鳲	thi
鳳	phượng
鳴	minh
鳶	diên
鳸	hỗ
鴂	quyết
鴆	chậm
鴇	bảo
鴈	nhạn
鴉	nha
鴒	linh
鴕	đà
鴛	uyên
鴝	cù
鴞	hào
鴟	si
鴣	cô
鴦	ương
鴨	áp
鴰	quát
鴻	hồng
鴽	như
鴿	cáp
鵂	hưu
鵑	quyên
鵒	dục
鵓	bột
鵙	quyết
鵜	đề
鵝	nga
鵠	hộc
鵡	vũ
鵩	phục
鵪	am
鵬	bằng
鵰	điêu
鵲	thước
鵶	nha
鵷	uyên
鵻	giai
鵾	côn
鶃	nghịch
鶉	thuần
鶊	canh
鶖	thu
鶚	ngạc
鶡	hạt
鶩	vụ
鶬	thương
鶯	oanh
鶴	hạc
鶹	lưu
鶻	cốt
鶼	kiêm
鷀	từ
鷁	nghịch
鷂	diêu
鷃	yến
鷇	cấu
鷓	chá
鷖	ê
鷗	âu
鷙	chí
鷞	sương
鷟	trạc
鷥	tư
鷦	tiêu
鷩	tế
鷫	túc
鷯	liêu
鷲	thứu
鷴	nhàn
鷸	duật
鷹	ưng
鷺	lộ
鷼	nhàn
鷽	hạc
鸂	khê
鸇	chiên
鸋	ninh
鸑	nhạc
鸕	lô
鸚	anh
鸛	quán
鸜	cù
鸝	li
鸞	loan
鹼	giảm
鹽	diêm
鹿	lộc
麀	ưu
麂	kỉ
麃	tiêu
麄	thô
麅	bào
麇	quân
麈	chủ
麋	mi
麌	ngu
麑	nghê
麒	kỳ
麓	lộc
麕	quân
麗	lệ
麝	xạ
麞	chương
麟	lân
麤	thô
麥	mạch
麦	mạch
麩	phu
麫	miến
麯	khúc
麰	mâu
麴	khúc
麵	miến
麻	ma
麼	ma
麾	huy
黃	hoàng
黄	hoàng
黌	huỳnh
黍	thử
黎	lê
黏	niêm
黐	li
黑	hắc
黔	kiềm
默	mặc
黛	đại
黜	truất
黝	ửu
點	điểm
黿	ngoan
鼂	trào
鼃	oa
鼇	ngao
鼈	miết
鼉	đà
鼎	đỉnh
鼏	mịch
鼐	nãi
鼒	ti
鼓	cổ
鼕	đông
鼗	đào
鼙	bề
鼠	thử
鼢	phẫn
鼦	điêu
鼧	đà
鼪	sinh
鼫	thạch
鼬	dứu
鼮	đình
鼯	ngô
鼴	yển
鼷	hề
鼻	tị
鼾	hãn
齆	úng
齇	tra
齊	tề
齋	trai
齌	tễ
齎	tê
齏	tê
齒	xỉ
齔	sấn
齕	hột
齗	ngân
齘	giới
齚	trách
齟	trở
齠	điều
齡	linh
齣	sích
齦	ngân
齧	niết
齩	giảo
齪	xúc
齬	ngữ
齮	nghĩ
齲	củ
齷	ác
龍	long
龜	quy
